,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
rev_surp_cross,0.016813826,0.0077750613,-0.004718024,-0.0013702763,0.009791467,-0.010132685,-0.006989767,-0.002491686,-0.011294035,-0.006017566,-0.0031185555,0.0044219904,-0.010847272,0.0020462952,0.004967452,-0.0033073528,-0.0025715374,-0.0040739602,-0.0044225124,-0.0008335306,-0.0031566625,-0.0057497667,0.0031048383,-0.005476035,0.0048348354,-0.0050469977,0.0036502196,-0.0028010323,0.0067775967,0.002039433,0.0031203013,0.009075368,0.0076811146,-0.012112347,-0.015798027,-0.00025887042,0.0132294195,-0.0019428276,0.0036280423,0.00085169665,-0.007914465,-0.0014803018,0.013932158,-0.0013941231,0.0056281053,0.00046568958,0.002432445,0.011427259,-0.007921294,-0.0022572817,-0.0025429288,-0.0001799753,-0.007833828,-0.003948341,0.0043986426,0.0014246871,-0.008883097,-0.00023181643,-0.004916342,-0.00035690627,0.011036028,0.012567321,0.0044227447,-0.007335944,0.0059593534,-0.0034248612,-0.005870407,0.043087427,0.013063079,-0.010783274,0.007939332,0.023718797,-0.026454218,0.0051390263,0.0074833073,-0.00849603,-0.008771371,-0.0015856696,0.0076378006,-0.00901153,-0.0017879044,-0.0022623157,-0.0015286161,-0.013198205,-0.012297724,-0.006831264,0.013873295,0.00096707005,-0.00062024023,0.012978095,-0.007107716,0.0025118347,-0.005504957,0.0021908912,-0.00406162,0.0021864902,0.006591506,0.004196246,0.015594725,0.00987038,-0.018516451,-0.015654892,-0.001390409,0.009039073,0.0039559472,-0.0032275459,0.013375123,0.0007359019,0.0027981896,0.0011911622,-0.0016126927,0.009332305,0.006490573,-0.004679816,0.0068702116,-0.006057692,0.0012690785,0.006119542,0.004688691,-0.018649818,-0.013167334,0.011335272,0.0050104563,-0.0069133947,-0.009041417,0.0018208468,-0.011738133,0.0101903705,0.014606879,0.0074549774,-0.0143195195,-0.0058646128,-0.008634874,-0.0061795637
cash_at_cross,-0.030337563,-0.037193604,-0.004276884,-0.014054978,-0.012546739,0.0040561184,0.0053202882,0.0067032245,-0.01112159,-0.021527277,0.004878974,-0.00041358662,-0.0038101429,-0.00022815284,-0.0061238203,-0.01709171,-0.01267457,0.00056331797,-0.0005313559,0.01569904,-0.0027506244,0.010753902,0.0028150035,0.009358075,-0.00094371836,-0.011666492,0.0036214185,0.010564758,0.009300372,-7.0066424e-05,0.014208976,0.0019151696,0.0053099515,0.012489327,0.014827543,0.0009619354,-0.016472697,0.0010905631,0.0024792515,0.006069213,-0.004435285,-0.0042632315,-0.007152484,0.00078374625,-0.004659647,0.002153991,-0.01697653,-0.00746782,-0.006079969,-0.008119727,0.020191608,-0.014804455,0.013856656,-0.010916005,0.007979213,0.015722642,0.008886948,0.005908969,0.009562167,0.00980735,-0.02078558,-0.029447716,-0.0013810492,0.0050307447,0.0018027095,-0.008464274,-0.007872534,0.014054462,-0.027115481,0.022532599,-0.028374264,-0.000999297,-0.004104779,0.010898119,-0.0010573909,-0.011306326,-0.054998472,-0.0102354195,0.015994594,0.008092994,-0.015896538,-0.015359618,-0.0136210555,0.0035657287,0.013632719,-0.0005388538,0.011271224,0.0050018854,0.012322829,-0.015716476,-0.003079961,-0.00048193592,-0.0062407185,0.001376785,0.005059822,-0.0019844242,0.00474859,0.014322265,0.0020574827,0.012925379,0.014860674,0.019929573,-0.0012287644,-0.01252224,0.01147857,0.004273336,0.009757356,0.0033883215,0.006039115,0.007085518,-0.0048201582,-0.006850878,-0.008710473,-0.01729863,-0.015062116,-0.012497402,-0.004368054,0.007169035,-0.015789382,0.016442152,-0.0073210895,0.020442488,0.016648715,0.007380629,0.023584936,0.0052117016,0.012278583,-0.021129046,-0.028653095,-0.011444942,0.0068542957,0.0028340528,-0.0026482164,-0.019893784
op_lev_cross,-0.02967142,-0.033454694,-0.0062896716,-0.0018457735,0.00046624755,0.008515052,0.012073246,0.009364833,-0.0077194143,-0.014024,0.0015173999,-0.014832951,0.006193797,-0.011048428,0.00040831673,-0.0116291065,-0.0053751706,1.755706e-05,0.0033437216,0.015301326,-0.0013519151,0.010331307,0.0027236813,-0.0029155125,0.01142952,-0.0019702131,0.0039481116,0.0064147995,-0.0032409984,-0.0048796707,0.0001317435,-0.0075227874,-0.016024143,0.0070779305,0.017019004,-0.0054291557,-0.008547348,-0.0021968135,0.001985449,-0.000656111,-0.004399366,0.008446078,-0.018348712,0.006959439,-0.008956557,-0.0062913904,-0.00085715984,-0.011478699,-0.0009727462,0.004078424,-0.002980456,-0.010251259,-0.00068648043,0.0071132365,0.004882083,-0.0038730707,0.0010945386,0.0019410906,-0.0025607958,0.002657026,-0.006577481,-0.019159898,-0.0009760598,0.004947121,0.006785216,0.0042589107,-0.005581515,-0.0069648763,-0.032311287,-0.006929159,0.005112128,0.024483584,0.026574366,0.012701044,0.016582068,-0.0043104934,-0.022747463,-0.031691518,0.009864405,0.012533867,-0.018286606,-0.00932854,-0.01182736,-0.01758741,0.0078121605,0.011667545,0.017733932,0.014949987,0.0064381617,0.011552842,0.0046970323,-2.5928806e-05,0.0091071045,0.003080139,-0.004704133,0.0054443474,1.7710001e-05,0.01374482,-0.0060784807,-0.008728734,0.020656804,0.024152823,-0.01174424,0.0013363808,0.0062457887,-0.0035099015,-0.0068346416,-0.0036936624,0.00013768315,-0.0010112665,0.0063328845,-0.009259091,-0.0028348605,0.0018242126,0.00039031962,0.0031489995,-0.005504492,-0.012873397,-0.014635592,0.0010316786,0.00507122,0.0027314718,0.0053840033,0.0025381253,0.004764326,-0.011510554,0.0019618666,-0.0062726713,-0.017479246,-0.008097724,0.01265977,0.012803432,0.005069902,-0.0033299553
roe_cross,-0.004669502,-0.010937445,0.001026714,-0.0018985335,-0.009976781,0.012521152,0.015554861,0.0067545963,-0.020901615,-0.012413912,-0.0026030429,-0.01744172,-0.00533793,0.010002859,0.00449925,-0.0055205435,0.0062636053,-0.0052344045,-0.0112938,0.009081973,-0.0048959604,0.007699633,-0.0020693243,-0.0041864575,-0.0027337112,0.00041739843,0.010392904,0.0026768246,0.0016552393,-0.004150941,0.0015148392,-0.0009541757,0.0043108664,0.0013986803,-0.00043187442,0.006333822,-0.0035596373,0.0092297215,-0.0027166056,-0.011228126,0.0022205731,-0.0027032269,0.0086802775,0.0030125703,-0.010108228,0.008994945,-0.0035984477,0.0051596216,-0.0037806896,0.003754084,0.0052398294,-0.004657103,0.01944672,0.015096797,-0.0064819055,-0.0031612301,-0.0025468925,-0.007174861,0.0012792881,0.0063505205,-0.007147941,-0.011263262,0.007966358,-0.006478711,-0.0025601923,-0.0075075584,0.004945515,-0.03918493,-0.017746238,-0.0068232394,0.040940072,0.037709154,-0.006744837,0.025891444,0.0025717583,-0.013900938,-0.007821566,-0.00899054,0.020485051,-0.015015477,-0.005879172,-0.0040992815,0.023350354,0.014972947,-0.0028987022,-0.009862814,0.024549114,0.016885834,-0.0044540614,0.017572507,0.0048752874,0.018708926,-0.0012130312,0.005306692,0.0059376247,0.0006602227,-0.0006880557,-0.002370606,0.0010989569,0.0018246712,-0.005869753,-0.013556822,0.019361246,-0.0018543145,9.7473356e-05,-0.001978334,-0.005128515,0.00043938647,0.0029746215,0.0035528515,-0.0066765556,-0.009577973,0.006299443,-0.00248368,-0.0046081548,-0.006852311,0.0066756145,0.006407799,-0.0006854027,0.019242276,0.008260227,0.006234692,0.004380554,0.0031606485,-8.8716915e-06,0.0010980678,0.013747021,-0.0089580165,-0.0023263562,0.021258768,-0.005119807,0.0019356321,-0.0070521347,0.0061420724
std_u_e_cross,-0.005572361,0.004759247,0.00037451088,0.0036049192,0.009105358,-0.0037448434,0.006604741,-0.005069974,-0.0007484269,0.00089251157,-0.003879573,0.018033687,0.0006132275,-0.0066187955,-0.008096949,0.009522821,0.003741375,-0.0027890848,0.0027817418,-0.00020074105,-0.0051375777,0.0023884363,0.003613657,0.017571867,0.000892523,-0.009075846,0.0054778783,-0.0033061549,-0.0074239974,0.0018829667,0.0049923076,-0.0014478924,5.5052515e-05,-0.0020570564,0.0058799535,-0.0036548073,-0.0066058645,-0.002025298,0.0028458533,0.0012218187,0.0063974466,0.009224486,-0.0022831315,0.00074520364,0.009403801,0.008841746,-0.0024341925,0.004972453,-0.0017104681,-0.0023689095,0.008767799,0.0026639851,-0.0030341675,-0.004870034,0.0041371733,0.011865801,0.0053140204,-0.0021101441,0.0035315496,0.0013740275,0.005670894,0.006424438,0.002205263,0.0034726665,-0.00085987826,0.0066391993,-0.005148161,0.021336306,0.0075198603,0.006560826,-0.014944067,0.007416293,0.0048990743,0.008075993,0.0029253503,0.004035401,0.00459586,-0.0015687186,-0.0019908764,0.015466436,-0.016964192,-0.01360925,-0.0006489994,-0.0012550416,-0.0061953506,0.0026200102,0.00685775,-0.010279347,0.0037583343,0.01244618,0.0075053126,0.008048238,0.0009645715,0.00209316,0.0022855978,-0.0020050579,0.0034704083,0.008739284,0.00069427944,-0.0023221709,0.006282342,-0.00012520608,-0.002597062,0.0006061018,0.0072196885,-0.0030691486,-0.0043424224,0.0045546065,0.002216124,0.0012751436,0.0036122594,0.008526894,0.0037956622,0.00040443268,0.001243347,0.0011061301,0.0018688953,0.0004898077,-0.004019456,-0.010704575,-0.010426639,-0.0014196967,0.009984895,-0.00047671614,-0.0005136253,0.0070437538,-0.0058092955,-0.00084433303,0.0012175106,0.003792552,0.0016148095,0.003585626,0.0020416593,-0.0065816217
ret_noa_cross,0.0040227924,0.001131523,0.0049895826,-0.0089268405,-0.008122236,0.0120295165,0.012561145,-0.0007881017,0.008431368,0.0064912965,-0.0012252373,-0.0027972858,0.0036920572,0.0077840937,0.006412658,0.015228102,0.00021108711,0.00044669356,0.00050088693,0.0006286709,0.00062385073,0.0025010938,-0.0018451549,0.0007869491,0.015401234,0.0041767643,0.007695456,-0.0030374094,0.009028517,-0.0035364667,-0.001021182,0.0037665826,0.003982001,0.006722849,0.0013198995,0.005192322,-0.0046201013,0.00097281253,0.0034254729,0.0074004014,0.006019788,-0.001977977,0.003684532,-0.003783049,-0.0005266674,-0.003443295,-0.0038330704,0.0006624958,-0.0024287913,0.0012630008,0.0035196221,-0.0013206322,0.0051525356,0.0059829075,-0.008177211,-0.0053532515,-0.0039139194,-0.00539662,0.006952583,0.001770179,0.0024373906,-0.0023808812,0.0010415551,-0.0044321436,-0.009605817,-0.0033032754,0.00064907124,-0.0007723379,-0.0058840644,0.0065921964,-0.005833545,-0.008306497,0.018053574,0.0060175178,-0.0043350845,-0.0019333074,-0.0007312251,0.0029139607,0.005076698,-0.007171835,0.019357322,0.004334822,0.027691811,0.012728652,-0.009765989,0.0059784334,0.011059785,0.0056319134,-0.008165048,-0.006246251,-0.0013418348,0.0032505218,-0.0014170839,0.0020022145,-0.004101029,-0.0007416393,0.0062886956,-0.0052702967,-0.0012153205,0.002886289,-0.00022936234,-0.0033189687,0.0032778045,0.0017600278,0.0018895473,-0.0006548031,0.0048146998,-0.0068836627,0.0019138362,0.0031239595,0.0016707643,0.00023901102,-0.003258452,-0.0052893213,-0.0043691453,0.0022272086,-0.0030895425,0.0070460625,-0.0011869458,0.0073315725,0.009199141,-0.009617586,-0.0023090781,-0.00052743615,-0.011722111,0.0015162461,-0.00850934,0.0049022622,-0.0028265016,-0.00085067865,-0.002737056,0.0022571124,0.0013821258,0.0013870037
etm_cross,0.03325994,0.010051575,-0.009042858,-0.008349857,0.028411422,-0.00048510486,-0.008310577,-0.00031049643,-0.011614374,0.010861622,0.014177946,0.008600871,-0.017774919,0.01719128,0.022820426,0.009227642,0.0108074965,0.0004512433,0.004274221,0.0063748914,-0.00054094987,0.0019349471,0.0042779,0.011756749,0.0032669618,-0.010782396,0.012576838,-0.0082717845,-0.0045378683,-0.0017370303,0.0068556084,0.005880571,-0.0016274853,-0.010075785,-0.013256663,-0.00034230947,0.01289744,0.0041658822,-0.0004239421,0.011008669,0.013302047,-0.003114785,0.002654575,-0.0057031023,0.0052077323,-0.0034644725,0.0005766946,0.0048760795,-0.0058251256,0.003095613,0.0007565528,0.004493353,-0.013423765,-0.013112877,0.0032046032,-0.0033519443,-0.0035208398,-0.028392937,-0.0072883023,-0.012997904,0.040277526,0.0007024973,0.0066788225,-0.018524356,-0.0023968113,-0.013026234,-0.00079428934,0.09791202,-0.008535188,-0.028681956,-0.01289974,0.03437219,-0.018420376,-0.004114414,0.010159291,-0.001735231,-0.0057512065,0.014938908,0.025596427,-0.006794034,-0.0025195396,0.0020909777,0.011014592,-0.009908004,-0.016413195,0.00252286,0.0097778905,-0.018008355,0.0012563531,0.01327756,0.0053283144,0.009934541,0.0047124056,0.0036378482,-0.0030346278,0.010252558,0.0002342239,0.011973912,0.010834152,0.0011819865,-0.011544749,-0.0043060104,0.0044652754,0.004763224,0.0110343015,-0.012679922,0.0029523224,0.016359072,-0.00393409,0.0060914857,0.0044295774,-0.0013067273,0.0054233377,0.0027901952,-0.0063185184,-0.004997434,0.0017821041,-0.0030498132,0.0012227335,-0.025342181,-0.02101215,-0.0006009056,0.0021742005,0.0011381236,-0.025247699,-0.001667711,-0.0049994094,0.030884556,0.0014864432,0.032642342,-0.0230554,-0.0105805965,-0.012526591,-0.0063126115
ia_mv_cross,0.013222449,0.003015674,-0.007636324,0.012428383,0.0047139935,-0.003294927,-0.01403772,-0.00061715196,-0.0065519623,-0.00859674,-0.0010352852,0.0007549514,0.00088753225,-0.0048062494,0.0018661143,-0.0025672787,-0.004721605,0.0011414648,-0.0021559456,0.0007868005,0.0037671546,-0.006551384,-0.0015724871,-0.004270243,0.0023638294,-0.0029345634,0.009926416,0.0005164971,0.008701111,-0.0067776595,-0.0024855866,0.0022705332,-0.0037757931,-0.009584953,-0.013500239,-0.0044495934,0.0029003609,-0.0015091202,0.011909647,-0.003154037,0.0009974801,0.003890348,0.0061134575,0.0037064422,0.00635789,-0.010430962,-0.0052858447,8.0146594e-05,-0.00698354,-0.006737657,0.009042735,0.003096803,-0.020030651,0.002285655,0.0066625746,-0.012080634,-0.00391184,0.0018371239,-0.008888589,-0.0035086623,0.005147807,0.004910344,-0.002021397,-0.0005941149,-0.003988505,-0.004849681,-0.00026858685,0.014947439,0.008506154,-0.014559547,0.020699456,0.0010522217,-0.0019770015,-0.0034837485,0.00596457,-0.011068863,-0.01291023,-0.00087586034,0.005809632,0.0012977619,-0.007686802,0.002916667,-0.0029423088,-0.009747137,0.0069657983,0.0027036774,0.0126574235,0.008917101,-0.0039002835,0.011616212,-0.011966233,-0.006820963,-0.00073018257,-0.0014282414,-0.0057348055,0.007907625,-0.004806104,0.010752344,0.0037376932,0.001887833,-0.0036355883,-0.0016340616,-0.004760176,-0.0043255705,-0.0020602252,-0.0049215136,0.0010710207,0.008902052,-0.00045518065,0.0023590582,0.0017274036,0.0031790885,-0.0011585228,-0.000858337,0.0014771556,-0.006544465,-0.019274577,-0.00012620282,-0.0033887012,-0.01843154,0.0005570868,0.0045332285,-0.00054387446,0.0064961286,0.0033784085,0.00041614467,-0.0016775933,-0.0056535127,0.011630698,-0.0017295189,0.0030378448,0.0034214281,-0.001331835,-0.0033413677
ae_m_cross,-0.004813692,0.0036464152,-0.008311792,0.007995209,0.0058001396,-0.009912589,-0.016421512,-0.003402946,-0.006407376,-0.018932903,-0.009315734,0.0027561306,-0.0021468473,-0.0065538487,-0.0039949277,-0.012321473,-0.012474755,-0.0023079328,-0.009074433,0.002070781,-0.000851785,-0.009225596,0.00014537782,-0.0029578244,-0.0086443,-0.0020779024,-0.0046216534,0.0056086048,0.014049837,0.003779804,-0.00074808765,0.005643196,0.0064041223,-0.005659663,-0.010080167,-0.010798333,0.01667814,0.0068312944,0.00088036316,-0.009408893,-0.00026812626,-0.0019963824,0.0062304405,-0.0041802907,-0.002261881,-0.012639191,-0.011623932,-0.0042217267,-0.00908772,-0.007660454,0.0104778195,0.00039882798,-0.0042057587,-0.0074531157,0.007034929,0.0024202538,-0.004415117,0.013204101,-0.0071460386,0.0042628367,-0.010482446,0.004745051,-0.0024284797,0.009900521,0.012787439,0.006970191,0.004538454,-0.025537513,0.017061163,-0.018435467,0.021323659,-0.0005238565,-0.017560603,-0.012338147,0.0022403805,-0.017127082,-0.009387219,-0.008002414,0.014116385,0.0043818736,-0.00937477,-0.0055067716,-0.009003219,-0.010587805,0.0057662367,-0.0019743852,0.01940721,0.009420863,0.0033582964,0.009240913,-0.0011646544,0.00077223446,-0.0041012303,0.0066193845,-0.0006186994,-0.0018001532,0.0016372073,0.00035396166,0.00821124,0.012370383,-0.0051614926,-0.0024791437,-0.020728752,0.0049403585,0.0020934325,-0.005441239,-0.00054884615,0.0038174652,0.0052521196,0.0044727144,-0.0013097038,-0.0012793399,0.0072546243,-0.010003067,-0.0049286527,-0.0072149676,-0.012033845,0.0018424364,0.0009431036,-0.0075808493,-0.0110359285,0.00893373,0.016136654,0.00050677586,0.019652935,-0.009627571,3.1091622e-05,-0.012503232,0.009019572,-0.0067804363,0.011782267,0.0024777434,0.0023123894,0.0070184316
ia_ta_cross,0.021463277,0.0030121247,0.00492014,-0.010227422,-0.01764177,0.0060958294,0.0016730765,0.0059603387,-0.0033920985,-0.010169009,-0.0036658489,-0.011567826,-0.002750686,-0.00796827,2.2158492e-05,-0.0033697996,-0.0009666687,0.00067447114,-0.0055576894,0.0028539896,-0.0019806135,-0.0037061914,0.002181086,-0.00949479,0.007428546,0.0028425585,0.0039516287,0.0018653994,0.0019635651,0.005043799,0.0062935245,0.0026638494,0.0065780934,-0.006256637,-0.009473305,0.011330895,0.00031257863,0.0007815901,-0.004117175,0.003037639,-0.015291213,-0.00706796,0.008709043,-0.0028996817,-0.0049340283,-0.0070916447,0.01082742,0.0046082847,0.003780236,-0.0044454625,-0.00047536267,-0.010090243,-0.0007951198,-0.015339527,0.002961583,0.01248905,-0.010645401,-0.0066510066,0.00393229,0.0020366174,-0.00042797904,0.010736208,0.00094860105,-0.007475707,0.0066965036,0.0010232459,-0.004781203,-0.0026147715,-0.011337349,0.0106109055,0.009562649,0.02120556,0.002687212,0.009138643,0.022737408,-0.0033393325,-0.015854266,-0.016538655,-0.0073185684,-0.003821687,-0.014580544,-0.027647048,-0.021152087,-0.014965171,0.009117781,-0.009412205,0.022710253,0.016681127,0.0040455526,0.025474863,-0.0045368215,0.0029579727,0.0013844869,0.0013266571,-0.0087033035,0.00035065215,-0.0022038522,-0.002940141,-0.0036362342,0.006020272,-0.014676558,-0.011994373,0.028462334,-0.0023582545,0.00018402867,0.0051364703,0.0067088027,0.008828386,0.0034543066,0.0077353558,0.0016580439,-0.0050496426,-0.0003037884,0.005743868,0.009654699,-0.0087787,0.0036182224,0.00592191,0.009073983,0.0042343047,-0.0019693216,0.0109626725,0.0069999257,-0.017737279,-0.0043268576,0.017131312,-0.0031642814,-0.01778724,0.0087439865,-0.0020772472,-0.011842567,-0.003508986,-0.008132732,-0.00439329
rc_a_cross,-0.019389136,-0.008314479,0.0009979268,0.0005096378,0.01044602,0.0010851374,0.008347026,0.006387428,-0.003077943,0.010745434,0.009419136,0.007854993,0.00083003566,2.5658985e-05,0.008736348,0.007062489,0.0066544246,0.005516454,0.009838517,0.009957263,0.004880592,0.016342787,0.010124469,0.00843054,-0.0032035103,0.00054986845,-0.0025569221,-0.003225671,-0.007936836,-0.009123313,-0.0046423045,-0.0013688809,-0.0020247537,0.0019023212,0.012475964,-1.6323174e-05,-0.006304486,-0.0049006147,-0.0029783945,0.0024781125,0.00055420643,0.0018127827,0.0011060925,0.0009851796,0.0007161478,-0.00020332332,-0.0014432082,-0.00029490632,-0.0031430167,0.0056445706,-0.014662839,-1.8379651e-05,-0.0014877839,0.0035192557,0.0028004616,-0.0010558922,8.226023e-06,-0.0052377954,0.0071790186,-0.0009767609,-0.003240051,-0.015409412,0.0042791297,0.000367349,0.0042267065,0.00053526607,-0.0042743254,0.007872433,-0.014317897,0.007113548,-0.014257848,0.00859648,0.00431902,0.0062050615,-0.0053218715,0.00045009202,-0.00571685,-0.0034472938,0.0036644144,0.0001106227,-0.007942562,0.0022596004,0.005973092,-0.0039819316,0.0010830262,0.0052831885,0.0018116885,-0.0037038347,0.00991466,0.001443486,0.0011363063,-0.002545589,0.00016243884,-0.015298435,-0.008024265,0.0020581465,-0.007329206,-0.0055527613,-0.0034536123,-0.007120101,0.008195384,0.009350906,0.0014744501,-0.003213841,0.0062772725,-0.004690116,0.0027522738,0.0017760778,0.0027461383,-0.006347461,0.0026258922,-0.0038722502,0.00038900715,-0.0060423017,-0.0017490542,-0.005339631,0.008688503,-0.0051571536,-0.0018918857,-0.006552984,-0.006120063,-0.0012916754,-0.0040149908,-0.0014692068,-0.0060775704,0.0058904923,0.00012365554,-0.0035270653,-0.019816495,-8.504698e-05,-0.0029057874,-0.0019162066,-0.001952629,-0.0039656274
r_s_cross,0.0040191156,0.00057163055,0.00014863454,-0.015595292,-0.011357638,0.015964014,-0.0023664897,0.013265063,-0.0028087026,0.008183053,0.006891583,-0.011134512,-0.0009850048,0.008216844,0.009716156,-0.0043464694,0.005489991,0.0048486427,0.004510626,0.00045678427,0.005677864,0.005176675,-0.0026354447,-0.0025744871,-5.8075035e-05,-0.013487815,-0.0074337446,0.008008932,-0.0019956934,-0.0032894814,-0.0030922883,-0.0062598847,-0.0046774447,0.007071796,0.002471703,0.007817275,-0.01000982,0.005205446,-0.004944345,0.0063642845,0.0066560716,0.007066784,-0.011301262,-0.0018110032,0.0039490755,0.0066405046,0.006032681,0.004436023,0.014014068,0.00612556,0.0033692163,-0.0063877027,0.0078395475,-0.008892358,-0.002853782,-0.0069060638,0.0065872897,-0.009274695,0.00770225,0.0019917223,-0.008098106,-0.012801899,-0.013857807,5.6230754e-05,-0.0029146003,-0.02109581,0.003729007,-0.0024083792,0.0015692576,-0.014778471,-0.011198605,0.0020320555,0.01729328,-0.011006826,0.013008259,-0.0055663,-0.013287593,0.0027928746,-0.009367288,-0.008155402,-0.007319327,0.007982656,-0.012571976,-0.02380639,-0.0018461532,-0.0066724103,-0.007810576,0.005338474,0.0062846374,-0.011634815,-0.0007595368,0.010182534,0.0065148748,0.00067307195,0.008812557,-0.0019708627,-0.0013373168,-0.005115301,-0.006095292,-0.006102033,0.00016958237,0.0055616316,0.008045346,-0.01646103,-0.0021300318,0.00027579884,9.5457246e-05,0.00949144,-0.0017170509,-0.0041183997,-0.008926171,0.0014676467,-0.008356613,0.007582155,0.00040255662,0.008127802,-0.0023214638,0.0044644377,-0.011952986,0.009019763,-0.0047021434,7.9826976e-05,-0.001307761,-0.0005868716,-0.0006610499,0.010771887,0.0033443891,-0.0070386203,-0.013300796,-0.0056685545,-0.00040131283,-0.0154686365,-0.020855017,0.00078475627
r_a_cross,-0.007855341,0.0014777028,-0.008336348,0.009568627,0.023953822,-0.009421822,-0.016916327,-0.004140857,0.004266731,0.002490876,0.0026181755,0.028010894,0.0059175584,0.00059065357,-0.0036349604,0.0027638844,-0.00918368,0.0055271606,0.0077680885,0.013538915,0.005724818,-0.0025664042,0.0077498113,0.0013723744,-0.008843424,-0.0066567957,-0.008016834,-0.004098277,-0.0002226438,0.006759596,0.0014318734,0.0038518652,0.005976783,-0.0021566574,0.003922277,-0.0067134574,0.0019479,0.006009546,0.008690474,0.0077846595,0.004484092,0.010916522,0.008547827,0.007420824,0.017893527,0.002238354,-0.007302891,0.006379864,-0.0055055777,-0.00085360213,0.015854428,0.0019450849,-0.010640035,-0.00960303,0.014440792,0.009486516,-0.002018415,0.0053201974,-0.001483716,0.0010090157,0.008434869,0.0036550043,-0.00669305,0.004809828,-0.007241578,0.01248179,-0.011002725,0.0473665,0.009644369,0.001911385,-0.020650266,-0.02811646,0.0009832701,-0.012710423,-0.013934283,-0.008128372,-0.01340546,0.012597975,-0.005082556,0.007327925,0.0059927097,0.007490603,-0.009496047,0.019154176,-0.002829738,0.008649033,0.0048978115,-0.0072744223,0.0037590973,-0.0009276984,0.00022241805,-0.00071755436,-0.0065562967,-0.010720468,-0.005891034,-0.007799355,-0.0009222779,-0.012232851,0.0011706732,-0.0038538154,0.005157479,0.0025018377,-0.018048417,0.0005800848,0.00031407675,0.006272345,0.0053973924,0.00093809905,0.0007872132,0.0004824288,-0.005784696,0.017074341,0.004184299,-0.010990177,0.0028173425,-0.0016256307,0.0008029055,0.002317283,0.0010722595,-0.021309946,-0.023453154,0.0142121725,0.0050616544,-0.002439027,-0.00067745335,0.0018961666,-0.008996782,0.002704151,-0.0034606415,-0.010780348,0.0017527149,-0.00400229,-0.004797711,-0.018416934
