,pr_1m_0m_cross,mv_cross,btm_cross,mom_12m_1m_cross,ram_12m_0m_cross,vol_3m_cross,res_mom_12m_1m_0m_cross,res_vol_6m_3m_0m_cross,asset_turnover_cross,gpa_cross,rev_surp_cross,cash_at_cross,op_lev_cross,roe_cross,std_u_e_cross,ret_noa_cross,etm_cross,ia_mv_cross,ae_m_cross,ia_ta_cross,rc_a_cross,r_s_cross,r_a_cross,fred_ff_cross,t3m_cross,t6m_cross,t2y_cross,t3y_cross,t5y_cross,t7y_cross,t10y_cross,aaa_cross,baa_cross,snp500_pr_cross,wilshire500_pr_cross,ted_cross,t1y_ff_cross,t5y_ff_cross,t10y_t2y_cross,aaa_t10y_cross,baa_t10y_cross,aaa_ff_cross,baa_ff_cross,core_cpi_cross,core_pce_cross,core_ppi_cross,cpi_cross,pce_cross,ppi_cross,trimmed_pce_cross,unemploy_cross,retail_mfr_cross,m1_cross,m2_cross,export_growth_cross,import_growth_cross,real_gig_cross,real_pig_cross,federal_tg_cross,real_gdp_cross,corporate_tg_cross,industrial_prod_cross,home_pr_cross,wti_cross,capa_util_cross,snp500_pe_cross,snp500_vol_cross,pr_1m_0m_serial,mv_serial,btm_serial,mom_12m_1m_serial,ram_12m_0m_serial,vol_3m_serial,res_mom_12m_1m_0m_serial,res_vol_6m_3m_0m_serial,asset_turnover_serial,gpa_serial,rev_surp_serial,cash_at_serial,op_lev_serial,roe_serial,std_u_e_serial,ret_noa_serial,etm_serial,ia_mv_serial,ae_m_serial,ia_ta_serial,rc_a_serial,r_s_serial,r_a_serial,fred_ff_serial,t3m_serial,t6m_serial,t2y_serial,t3y_serial,t5y_serial,t7y_serial,t10y_serial,aaa_serial,baa_serial,snp500_pr_serial,wilshire500_pr_serial,ted_serial,t1y_ff_serial,t5y_ff_serial,t10y_t2y_serial,aaa_t10y_serial,baa_t10y_serial,aaa_ff_serial,baa_ff_serial,core_cpi_serial,core_pce_serial,core_ppi_serial,cpi_serial,pce_serial,ppi_serial,trimmed_pce_serial,unemploy_serial,retail_mfr_serial,m1_serial,m2_serial,export_growth_serial,import_growth_serial,real_gig_serial,real_pig_serial,federal_tg_serial,real_gdp_serial,corporate_tg_serial,industrial_prod_serial,home_pr_serial,wti_serial,capa_util_serial,snp500_pe_serial,snp500_vol_serial
rev_surp_cross,0.004945108,-0.00078337244,0.0012765948,0.0031323542,0.0024758775,-0.0024931454,0.0015233029,0.0020166212,0.0018316426,0.0023527178,0.0007494704,0.003827243,0.0028578618,-0.0015917995,0.0023482505,0.00015140563,-0.0040821126,0.0019079316,0.0014164594,0.0041376106,0.003779263,0.0042951917,0.00231514,-0.0023862123,-0.0029964785,0.00067817996,-0.0019305946,-0.002754626,-0.0028856513,-0.002124883,-0.0015929132,0.004352583,0.008022051,-0.00396441,-0.0038762086,-0.0029002996,8.9709065e-05,0.001983373,0.0038845097,0.0035043093,0.0053122314,0.0023167252,0.004597238,-0.0025519857,0.0016616067,-0.0008213878,-0.0026927372,-0.00064949517,-0.005752362,-0.0019947414,0.002651163,0.0043053897,0.00017684599,0.00037172472,-0.005215553,-0.003942959,0.0012753804,0.002422547,-0.0012834403,0.00052124483,-0.009986133,-0.0030534074,0.00054365554,-0.0017163728,0.00011008512,-0.0061615454,0.0036130897,0.008224667,0.0073649134,0.004998763,-0.003491468,0.0027424009,0.00063295645,-0.0042999717,0.00018257712,-0.004118492,0.00022337539,4.3935317e-05,0.0025174594,-0.0011776596,-0.0010759365,-0.009110046,0.000418819,0.0051171756,0.0005435795,0.00013895798,0.0012468729,0.00051764713,0.0037913881,-0.0016688375,-0.0023407831,-0.0014805953,-0.0023166218,-0.0013764524,-0.0014487957,-0.0045516663,-0.003972757,-0.0037732462,0.0014484917,0.0060264505,-0.004191322,-0.004175095,-0.0030349253,-0.0012601278,-0.0006673119,0.0009064398,0.0045480914,0.0065124845,0.0042815623,0.001957333,-0.0014164759,0.001760066,-0.0009572922,-0.0030010939,-0.0007315311,-0.0052815806,0.00017588174,0.0069661965,0.005506169,0.00061433745,0.0017862377,-0.007126517,-0.0076231332,0.0033351583,0.00050083164,-0.0031378737,-0.0015107297,-0.009785487,-0.0040212176,0.0011993643,-0.0023541327,-0.0010356198,-0.0050082374,0.0059091924
cash_at_cross,0.0074311714,0.012977834,0.00799112,0.0027579446,0.0052376706,0.0036997942,0.005707292,0.0023094064,0.009158186,0.0058049066,0.0057335556,-0.00106046,0.0035997105,0.006481277,0.0073698536,0.006084792,0.008296061,0.0052538766,0.006309756,0.005496779,0.005194592,0.0042015687,0.005262534,0.00022850287,-0.00021934937,-0.005542661,-0.0029601157,-0.005529064,-0.0068840855,-0.009981414,-0.010867674,-0.009702565,-0.009711996,0.004966312,0.005521588,0.001295419,0.003905787,0.0041417195,0.004088164,0.005744278,0.0019562428,0.002013275,6.978266e-05,0.0021092976,-6.988787e-05,0.0016412747,-0.004076243,-8.1211736e-05,-0.0024521798,-0.0077794357,0.0047196466,-0.0018948929,0.013876253,0.009702937,-0.008739431,-0.009262143,-0.003234688,-0.013892662,0.0018491123,-0.015601142,0.008049763,-0.009010949,0.0078608245,0.0053325715,-0.012319005,0.014512036,0.009355289,-0.002298291,-0.012079474,-0.0058803586,0.002321192,-0.009381147,-0.0031631847,-0.000977378,0.0053639323,0.00044622197,-0.002842656,0.0026449612,-0.0043059145,-0.00957356,0.0036166324,0.010869745,-0.0006153988,-0.008070209,0.0036801023,-0.0016522725,0.0007215509,-0.002096258,-0.0069035487,-0.00051797146,-0.007700892,-0.009055744,-0.007684001,-0.008968285,-0.009248402,-0.010038198,-0.009984494,-0.010939316,-0.012056499,-0.012419134,0.0066961506,0.0071772723,0.00080915954,4.565854e-05,0.0032304067,0.0046671894,0.006351525,0.0023770086,0.0027243814,0.0037608105,0.0022439058,-0.0050537926,0.002198161,-0.0062348414,-0.0054786745,-0.0024990037,-0.004906042,0.0034115284,-0.0012932965,0.01623945,0.01014185,-0.005805971,-0.0059742294,-0.0042442554,-0.012698745,0.00156474,-0.016211033,0.007819945,-0.008954085,0.006593937,0.0007314331,-0.012712292,0.014156064,0.0073644565
op_lev_cross,1.0643242e-05,0.00069480925,-0.0068565956,0.0009787194,0.0076116244,0.00093812926,0.003923783,-0.003361135,0.0010272432,0.0038923302,0.00065392896,0.00017506664,-0.0068190508,0.0028347198,0.0008302864,0.0025014658,-0.00032501866,-0.002971301,0.00028027903,-0.005945421,-0.0053229677,-0.004631523,-0.003319254,0.0034710572,0.009862915,0.00407913,0.005118333,0.0055439775,0.0036885499,0.0018848213,0.00047124043,-0.017427841,-0.02022733,0.0129073635,0.013067426,-0.0006768869,-0.008095838,-0.007981904,-0.0047127474,-0.0065655257,-0.008164691,-0.002444805,-0.013977163,0.015150664,-0.003456613,0.011548131,0.0040406245,0.0005223133,0.009622538,0.0029080615,-0.009027589,-0.0023065668,-0.0008476487,0.00068142824,0.0058105853,0.0061924276,-0.0029940081,-0.0013357139,-0.00058449164,6.282434e-05,0.017172603,0.00848271,-0.0028009512,-0.0033612316,0.00075497513,0.010372149,-0.0037428213,0.0032918905,-0.01119317,-0.017552335,0.010524712,0.0092663895,-0.005006792,0.016770199,-0.001410129,0.004149196,0.014343578,-0.006199708,0.0016364104,-0.0105211595,-0.0048823156,0.016134748,0.008386308,-0.016005002,-0.00965356,0.0006186208,0.002373794,-0.0023962914,-0.004734638,0.0032795612,0.0059353965,0.005266189,0.005749576,0.0022320214,0.0043272353,0.005357961,0.0061673727,0.005924652,-0.0091122035,-0.016675323,0.0042057117,0.004957323,-0.001645426,-0.004297695,-0.0031371647,-0.003696641,-0.008665787,-0.011702076,-0.007595969,-0.00893807,0.007119491,0.0017626856,0.0052474937,0.0061359457,0.003014808,0.010722884,-0.0011040627,-0.012717478,-0.0070209806,-0.0057824543,-0.0037417244,0.008580599,0.011208111,-0.010185682,0.0008430987,-0.002062961,0.002845077,0.013920464,0.009199533,-0.006248775,0.0021732687,0.0025298214,0.0073814555,-0.009398031
roe_cross,0.0045273053,0.006341168,0.0025605278,0.0047415914,0.0004436292,-0.011212755,0.0018296011,-0.0030679319,0.00036346054,-0.0038393375,-0.0013269677,-0.0046850177,-0.0010823635,-0.0029207943,-0.0014838118,-0.007951263,-0.0028593827,-1.0933058e-05,0.0017171501,-0.00590281,0.00020070994,0.0010598751,-0.0016026633,9.1243186e-05,0.0015726757,-0.0003777207,0.0027578268,0.0013384268,-0.0014736837,-0.0024049107,-0.0012245252,0.001343677,0.0010622416,0.0127773695,0.011633467,-0.0027362104,-0.00014566322,-9.598519e-05,-0.00092323765,-0.0026584154,-0.00022646555,0.001122691,0.0005449201,-0.0023694758,0.010217994,0.0021540907,-0.001704865,0.0061191046,-0.00078386895,-0.0004459981,0.00021451764,-0.001066247,-0.0059302016,-0.00027153466,0.0025273815,0.0018715012,0.0013556225,-0.0012035606,-0.0038810621,-8.826764e-05,-0.00897048,0.0066846996,-0.0012415496,-0.0045245932,-0.000765841,0.00093276147,-0.004321757,0.012561932,0.023172349,0.004842356,-0.0035244173,0.0020013645,0.0008032722,0.004416942,-0.0023248466,0.0027805087,0.00099549,0.0009560529,-0.009493135,0.005771084,0.0027536994,-0.0118436,-0.0115473885,0.009073478,0.011019603,0.011777788,-0.007244012,-0.0035485686,0.0011181771,-0.0018803224,0.0036078603,0.0061367825,0.0027211546,0.0025596193,0.0024027838,-0.00073541893,-0.0005131835,-0.0011281614,-0.0040559834,-0.0043647652,0.015203395,0.014007489,0.003702103,0.00065231096,-0.0054141367,-0.005869673,-0.0032318528,-0.0003870272,-0.00096657505,-0.0012816797,0.0022131922,0.006912314,0.0039252928,-0.00079178216,0.0035942988,-0.00022060837,0.00052411994,7.979956e-05,0.0009872245,-0.0051437058,0.00058925897,0.0011034678,-0.00040002537,0.0074444544,-0.0040010167,-0.0056529255,-0.0023887309,-0.010250729,0.0023741752,0.0016071382,-0.0048915455,-0.0019274708,0.0028630956,-0.0012976697
std_u_e_cross,-0.0015191381,-0.006646183,0.0015383485,-0.0009811823,-0.0022490993,-0.00967556,-0.00083516905,-0.0011210978,-0.002014343,-0.0035934257,-0.00040397237,-0.004249985,-0.0015662966,0.0019007262,-0.0057074213,-0.005236013,-0.0015555313,-0.0019579316,-0.00046899114,-0.0046482338,-0.0011373864,-0.0028348777,-0.0029447991,0.005383465,0.0033812579,0.0034643582,0.004243733,0.003603554,0.0031444954,0.0034681826,0.0028656616,-0.00015556201,0.0026929253,0.0053167506,0.0058960794,0.0040416005,-0.0014601252,-0.003956284,-0.0031409587,-0.0022684957,0.0014431495,0.00040378075,0.0012132929,0.0010202636,-0.0013320587,0.0046488955,-2.7258648e-07,-0.0028867372,-0.002628523,0.0048866007,-0.0035158836,0.0032182324,-0.0029210628,-0.0026633642,0.0026664415,0.002099778,0.0068919114,-0.0003786567,-3.7342106e-05,0.0022450255,-0.012108932,-0.004151542,-0.0017911087,-0.0038183685,0.0011033039,-0.0036179258,-0.0015158327,0.0078374585,0.011363161,0.0081717195,-0.0012643466,0.0054604993,-0.009031166,0.0010983916,-0.007799122,-0.0036078563,0.0027165613,0.0019101527,-0.001140318,0.003213914,-0.00049919053,-0.0046636034,-0.007274704,0.0038733385,0.0036568502,0.011463318,-0.007721011,-0.0019225377,0.00018054282,-0.00051551743,0.0073828995,0.006025155,0.006108857,0.006666841,0.0068512703,0.0048817187,0.0042405925,0.0038040313,-0.0031677873,0.00037269585,0.005434645,0.005189071,0.007979981,0.0011955393,-0.0064096972,-0.006606846,-0.001628467,0.002090958,-0.0029308489,-0.0029092743,0.0026439072,-0.0002968305,0.0040458734,0.0012375166,-0.0007503165,-0.0025299813,0.0075341007,-0.0025391707,0.00342323,-0.0012394087,-0.0021681325,0.0025786436,0.0015363763,0.009723395,-0.0012088788,-0.0007121534,0.0024656162,-0.014067286,-0.002090709,-0.0033473643,-0.0017445746,0.0016940782,-0.004508779,0.00050231256
ret_noa_cross,0.0013199922,0.006628984,0.00431192,0.0052217795,0.002303283,-0.001275526,-0.00045374007,-0.00069003267,0.006326197,0.0031555817,0.0031670295,-0.0012655184,0.0014701791,-0.004585518,0.004683739,-0.0044278465,0.001489725,0.0028681203,0.0023252722,0.00086563994,0.004533778,0.0035717087,0.00074035686,-0.0013998235,0.002787912,0.00264957,0.00062766427,-0.002514453,-0.0025913075,-0.003198192,-0.0039232713,0.0024499714,0.005008645,0.0049801175,0.0043575303,0.00032252114,0.0024447332,0.006606255,0.0032541575,0.0035859107,0.0027398814,0.0023549725,0.0017705709,-0.005127708,0.0028789216,-0.00473697,-0.0023415438,0.0017555099,-0.00340591,-0.0027613256,0.0033991605,0.0014337952,-0.0012021412,0.0033934864,-0.0043740165,-0.0034803418,-0.0015949865,-0.0018506554,-0.0010568121,-0.002879828,-0.0007631684,-0.0019465735,0.0016388746,7.7206365e-05,-0.002224971,-0.00018779203,0.003251551,-0.0015052425,0.008693773,-0.0019161348,0.00010347675,-0.0071531385,-0.0029316838,-0.0062340996,-0.00052081153,0.0048863343,-0.0004888945,0.0062032375,0.0026464362,-0.0011914147,-0.001369901,-0.0033455854,0.002101964,-0.0013088125,-0.0021016926,-0.0025340095,0.0007899265,0.008990939,0.0049350974,0.002401174,-0.002184311,-0.00067998574,-0.0028350975,-0.00028648143,-0.0028968374,-0.0042651584,-0.0035443811,-0.0051895496,0.0004691871,0.0017733738,0.0040436517,0.0033771468,-0.0004520365,0.00035505756,0.0034090457,0.0018614052,0.0010665196,0.00051814003,0.004941434,0.0034331353,-0.0018186125,0.0024516592,-0.00481993,-0.004866019,6.957172e-05,-0.0043108123,-0.002383313,0.003389278,0.00100383,-0.0002586711,0.0048549385,-0.004874194,-0.0037824195,-0.001862559,-0.003385097,-0.0042598383,-0.0059708175,0.0011173729,-0.00291995,0.00022794056,-0.003333382,-0.0027096898,0.0018021279,0.0037342585
etm_cross,-0.0029185198,-0.0061907535,-0.000155796,-0.009299343,-0.0073638884,-0.016515791,-0.0063159703,-0.009235625,-0.005057926,-0.012201173,-0.003743351,-0.0299722,-0.0027387578,-0.005761817,-0.009322285,-0.018983029,0.011162426,-0.004216557,-0.0053157103,-0.0107038105,-0.0066929846,-0.011423813,-0.015378035,0.0022873424,0.0069162496,0.0024764123,0.01285496,0.008611904,0.008703361,0.007596912,0.0073778597,0.016177816,0.011157792,0.00063606235,0.0011864199,0.009496715,0.024973813,0.004579603,-0.0028886728,-0.0089058615,-0.00899723,-0.0015076932,1.8406194e-05,-0.006268767,-0.0053702723,-0.009073194,-0.0050144796,-0.008245723,-0.0059072264,0.001471999,-0.00039449323,0.0043924907,-0.009978724,-0.004648845,0.011670961,0.00880812,-0.00345411,0.0032625836,-0.019510262,0.001617262,-0.007986645,-0.015179293,-0.0014757074,-0.004770966,-0.0010467757,0.0025957893,-0.0043522995,0.0035624695,0.02311657,0.012574654,0.0029110934,-0.004472438,-0.01218747,0.0012987661,-0.007247097,0.0064862687,-0.0057736537,0.019402344,-0.014628356,0.006258938,-0.004402819,-0.0049016336,-0.026540872,0.013784603,0.015513711,0.0020792084,-0.007997065,0.0053238426,0.0008656075,0.0026496109,0.0052472623,0.007993509,0.0054625706,0.010491969,0.008055635,0.009938424,0.005651526,0.0044103456,0.006671323,0.008744145,0.013052394,0.01274669,0.009777196,0.02206372,0.0011157064,-0.01121248,-0.007874429,-0.006908256,-0.0022745668,0.001692412,0.0022948214,-0.007910509,0.0039379336,-0.008624464,-0.008586689,-0.009189171,0.004432844,-0.0025004263,0.009673443,-0.0031307468,0.000510716,0.010672706,0.010150298,0.011458895,0.0031233253,-0.011840556,-2.9060582e-05,-0.006033696,-0.011158042,0.0029856653,-0.0058048847,-0.00037076577,0.008741974,0.0038943992
ia_mv_cross,0.002058536,0.0011729947,-0.0011908783,0.00010028848,0.0035328297,0.00397962,0.005858514,-0.0034617856,-0.0017456632,0.0051764236,-0.0026436797,0.0016298038,-0.00216793,0.0016256246,0.0006704754,0.005427351,-0.0033286782,-0.0013142786,-0.0023957621,0.00040745654,-0.002088286,-0.0025511158,0.001029611,0.0044830586,0.0052433307,0.0035164515,0.002910788,0.0004932,0.0009574934,-0.0015089099,-0.0018664971,-0.010251925,-0.01091397,0.00227413,0.0020566187,-0.0031940143,-0.009445202,-0.0038695917,0.00061901513,-0.0010559798,-0.0030695652,-0.002512893,-0.0038957393,0.01091474,0.0014915846,0.004792075,0.0049112113,0.002963526,0.0064014215,0.0010711136,0.00090996304,-0.008213217,0.0016325034,-0.0020707638,-0.0026641253,-0.0033721444,-0.0010310457,-0.003569328,0.0023799501,1.629103e-05,0.001995076,0.0014578033,-0.0042360304,0.0085846875,-0.0018950711,0.0059458627,0.00089720957,0.0016121499,-0.007309956,-0.0050962907,-0.0021960128,0.0013314405,0.002720396,0.006725986,-0.0027621444,-0.0022564952,0.0018165217,-3.837049e-07,-0.0009387006,-0.0074312333,-0.002543301,0.011948788,0.0025537163,-0.006951748,-0.0023107552,-0.0048304675,-0.0015766063,-0.0051606535,-0.008948239,0.0016961634,-0.00049116864,-0.0014718205,0.0021038146,-0.00024049048,-0.00047451493,0.0007220736,-0.001000497,-0.00025795476,-0.009304161,-0.009756149,0.003232109,0.0037499391,-0.0050029308,-0.0090484535,-0.0041493527,-0.00012452924,7.9153106e-05,-0.0029388096,-0.0036295948,-0.0032375923,0.004449536,0.0035379704,0.004161046,0.004753567,0.0033576665,0.006671559,-0.0010577808,-0.0021816692,-0.0087813735,0.0031841372,-0.002391071,-0.00014529546,0.00045993607,0.00024507483,-0.00083287613,0.0035761013,0.0012340297,0.00089499465,0.0023019484,-0.0052441834,0.008505671,8.557845e-05,0.00411088,-0.002250296
ae_m_cross,0.0022066752,-0.0075278194,-0.0028438105,0.0069710054,0.008473856,-0.010271839,0.0031708898,-0.0061455523,-0.0009405814,0.0023303723,-0.0029103407,-0.0051603634,-0.0043659024,0.00038501003,-0.0019685808,-0.0028533568,-0.0020096095,-0.0010284479,-0.00085931446,-0.001742313,-0.0018480329,-0.0027858284,-0.004920953,0.010001263,0.0057954886,0.008190614,0.002354828,0.0027678392,0.0013093499,-0.0030157487,-0.002854991,-0.011762979,-0.008436356,0.007794086,0.007966299,0.0011399041,-0.010706603,-0.008958827,-0.006588727,-0.002384387,0.0036045786,-0.010096602,-0.0078120637,0.012646915,0.002477171,0.010546305,0.0013925415,0.0027203187,0.0037815224,0.010059638,-0.003911935,0.0012623766,-0.0022862002,-0.0013272229,-0.004703315,-0.0060171452,0.008193179,-0.00072794675,0.0018844636,0.0034162519,-0.005867943,0.0012006231,-0.0036147255,-0.00028525043,0.0012841689,-0.0018741096,0.0019121417,0.014381889,0.0144786155,0.00012488203,0.0008167727,0.013781737,-0.008679062,0.0058031688,-0.012673575,0.000158765,0.012388652,-0.0028735641,-0.0047253137,-0.0055794674,-0.008372355,0.0024466254,-0.002612165,0.005747743,-0.0013183274,0.004435282,0.00018403903,-0.0018688306,0.0010624165,-0.0038790382,0.0061576543,0.0057221237,0.0066297925,0.0037494851,0.0031858431,0.0006587075,-0.0016746371,-0.0013023085,-0.009654886,-0.0072351275,0.002847977,0.0038462908,0.0013102473,-0.009118021,-0.008517569,-0.008372139,-0.0014851055,0.0035319093,-0.00722729,-0.0043340265,0.008618348,0.007484002,0.009222513,0.004548855,0.005429939,0.0035181972,0.005224215,-0.0052751806,-0.0016678061,-0.004628219,-0.0019561679,-0.0038227136,-0.0038585188,0.010396742,0.00029158624,-0.0006269213,0.0041801906,-0.008289005,0.0024194093,-0.0038672541,0.003665287,0.001451306,-0.0050488655,0.0017002028
ia_ta_cross,0.0017362047,-0.004951188,-0.0039045664,0.0020787609,0.0016365361,8.362305e-05,0.00086299574,-0.0036007895,-0.0040829335,0.0017392776,0.0012152339,0.0023456255,0.001222213,0.0024518457,-0.00063564966,0.0043384917,-0.0034373777,-0.00095608196,-0.0031579442,0.0022414664,0.0004501467,-0.00041863043,0.002265226,-0.0021044416,0.0011794505,0.0022654294,0.0010974461,-0.0007618442,-0.00025206918,-0.00045967518,-0.0007823623,-0.004088684,-0.0026304699,-0.007721791,-0.007772804,-0.00014793675,-0.001793537,0.001275469,0.0006173458,0.001934674,-0.0006757455,6.70618e-05,-0.000801277,0.0012053826,0.00045885541,0.0006853746,-0.0008123526,-0.00026389764,-0.0022017653,-0.0019702094,8.829642e-05,-1.688829e-05,0.006282727,0.0019198091,-0.0054427343,-0.003118665,-0.0020733736,-0.0008306542,0.0031411704,0.00017210208,0.0005690603,-0.0039662807,0.0021683113,0.0007466139,-0.00081849174,0.0031201364,0.004796603,0.005233584,-0.0013405788,0.003741799,-0.0012157559,0.002882922,-0.0033387246,-0.00497707,-0.0058674207,-0.0015594467,0.0007843439,0.015746102,-0.0055240644,-0.009227247,0.0024948246,-0.006258438,-0.0007545313,0.0008569116,-0.0036068847,-0.010501626,-0.00020320987,0.0034597537,-0.0019288474,-0.0024421508,-0.0031565186,-0.0028872231,-0.0007003704,-0.0018426377,-0.0030679312,-0.003068499,-0.0024044574,-0.0025783589,-0.0039087352,-0.0028362009,-0.006972573,-0.007428605,-0.0045235474,-0.003365691,-0.002849296,0.0050822133,0.0037047816,0.0020114463,0.0010482266,0.0009980714,0.0029741363,0.0018198863,0.002052935,-0.0011499809,-0.00045907014,-0.002317242,0.0027879416,0.004212609,0.0031600234,0.0078076473,0.004069597,-0.0057720263,-0.004328331,-0.002601804,0.00030161132,0.00454726,0.00010229001,0.0018321641,-0.0034142393,0.0020550373,0.0005618755,-0.001319221,0.0024361638,0.004910144
rc_a_cross,-0.002372401,-0.004398368,-0.0012806358,0.013078706,0.012945426,0.002663075,0.0041526617,0.0061781285,0.008897704,0.0016767957,0.008133928,0.0030685582,0.0072575337,0.00277338,0.013163841,-0.0022046973,-0.0038581067,0.004130265,0.005219403,0.0034279642,0.0076606693,0.00710279,0.00562597,0.0017291409,-0.00035783718,0.0002822541,-0.0010609264,-0.0017544931,-0.0017664821,-0.0021117642,-0.002087733,-0.0054649347,-0.0019644417,0.0004851186,0.0013424454,0.003144182,-0.0009886241,-0.0018074753,-0.0009849616,-0.0019879492,-0.0009818858,0.0013785157,0.0010299314,-0.00059518643,-0.0032023257,-0.0009920223,-0.006272781,-0.003589132,-0.006190419,-0.0042737876,-0.0051570204,0.006918458,0.005459912,0.0067034317,0.0005417479,0.002090226,-0.002860869,-0.00026334563,-0.004702724,-0.0035508915,0.0034294592,-0.00054433895,0.0063251695,-0.009740372,-0.0022305264,0.0026585225,0.000932742,0.00037094776,0.0033153784,-0.0027309519,0.010605436,0.004777587,-0.008699344,-0.009122502,-0.0014842439,0.004861844,0.0068452167,0.0058466033,0.0016673686,-0.0095589515,0.004258312,-0.0018450776,0.002042019,0.0006266398,-0.0021303257,0.0045928373,-0.0005799434,0.0026424679,0.0006034756,-0.0038774656,0.0005624575,-0.002376327,0.00017362021,-0.0019928243,-0.00385538,-0.0008330098,-0.0022929301,-0.0018726726,-0.0047252714,-0.0036442606,-0.003593195,-0.002464591,0.0005506242,-0.00017037251,-0.0010939426,-0.0005474079,-0.0030675286,-0.0017380286,-0.0010534809,-0.001987385,0.0032421893,-0.0034865402,0.0027932604,-0.0045645814,-0.0043838215,-0.0055964966,-0.00045965347,0.0004897453,0.007208239,0.00447068,0.0064068916,-0.00037958764,0.00023008557,-0.005258645,-0.002071582,-0.0077198213,-0.0039545973,0.0035358397,-0.0027120728,0.010690328,-0.008335536,-0.004515434,0.005016726,-0.00061066536
r_s_cross,0.00042109124,0.0061538313,-0.003733083,0.00780113,0.0049341135,0.001301313,0.00037899788,-0.0029675937,-0.004890746,-0.0064624352,-0.0007751157,-0.00441233,0.00059415697,0.0011713555,-0.0018695444,0.0012103906,-0.002942942,-0.00089848536,-0.00024617565,0.0014123769,8.8491506e-05,0.00065565575,0.0043089213,0.0009657135,0.0036312023,-0.0005612474,-0.00097505865,0.0020709939,-0.00030237474,-0.0013556408,-0.0012559501,-0.0013980953,-0.002396379,0.0013345735,0.0007905874,-0.003146001,-0.0012516947,-0.0008025697,-0.00253704,-0.0020945894,6.621441e-05,-0.0010578618,-0.0052372906,0.0057005943,0.0011414811,0.00900138,-0.0048422962,-0.0020983785,-0.008537826,-0.0015008771,-0.0033483359,0.0021043508,0.002802426,0.0017429385,-0.0035778363,-0.00173439,0.0019882096,0.0016128445,0.0072594807,0.0018991389,0.0030168162,-0.004608048,0.001736856,-0.0039840126,0.0024963492,0.0021105767,0.0036679183,0.0005755655,0.004222338,-0.006193054,0.011743029,0.006547763,0.0017237295,-0.00088432507,0.00031177438,-0.005395831,-0.008638318,-0.001963227,-0.0067788064,-0.006762097,0.002262424,-0.002695709,-0.0053295474,-0.0045851814,0.0016891187,-0.0013441885,0.004030413,0.0007492041,-3.8333877e-05,0.0047216252,-0.0008770901,0.00040452278,0.0019768728,-0.0018757499,0.0005099767,-0.0028057077,-0.0017519089,-0.0012213149,-0.0012982053,-0.003980238,0.005357649,0.0057600727,-0.0025023527,-0.0015317259,-0.0048922584,0.0011154982,-0.0014461175,0.00014155664,-0.0055124164,-0.0034071533,0.004740983,-0.002267587,0.0035515064,-0.0036212981,-0.0035483062,-0.0054004006,-0.0013979705,0.00028122205,0.003844095,0.0046240254,0.0034095158,-0.002759609,-0.0013634596,0.0045478204,0.00070638995,0.009373599,0.00014149619,0.0044180863,-0.0041794814,0.0068423543,-0.0035910986,0.0009922175,0.0016674604,0.00642496
r_a_cross,-0.002782092,-0.001979706,-0.001326407,-0.006681489,-0.00085696776,0.012285399,0.0049846387,0.007806233,0.0009040197,-0.0012498224,0.003806609,-0.005035844,0.0032490673,0.009057802,-0.008333874,0.0012951677,0.0043668007,0.00032596974,0.0018069795,0.0036725402,-0.003490534,-0.0053420532,0.002916091,-0.0048626335,-0.0066061574,-0.0077692675,-0.006564906,-0.002124249,0.00035736896,0.0023713147,0.0024080514,2.0733569e-06,-0.0009828097,-0.0023561146,-0.0012333824,0.0014319255,0.009240839,0.011129573,0.005656879,0.0012048942,0.00047355148,0.007101465,0.0044098203,0.0019729356,-0.0120331505,-0.0019090322,-0.002274876,-0.013026383,-0.005778831,-0.005440529,0.010022638,-0.003710398,0.003113541,-0.00059711194,-0.0023972963,0.0010168842,0.0010032827,0.001926853,0.007476015,4.8440823e-05,-0.0014531431,-0.013928788,0.008449937,-0.0018434,0.0024364553,0.004018035,0.00568411,-0.013352157,-0.026103474,-0.02226489,0.016559906,0.0014311563,0.009030681,0.015945133,0.014344245,-0.011949118,-0.006047237,-0.0051537342,0.0096654855,0.00083859905,-0.0051185577,0.01074769,-0.003185687,-0.021885712,-0.001210973,-0.005400658,-0.0022611856,-0.0057619964,-0.009584652,0.012140959,-0.0046414435,-0.0048159203,-0.0068812785,-0.006813478,-0.0049352082,-0.0040568877,-0.0020923435,-0.0020472861,-0.0041109887,-0.0026325958,-0.00091671816,-0.0009515538,0.0009637391,0.0067050033,0.005738982,0.0068180254,0.004030029,0.0025823188,0.0045191585,0.0044942307,-0.005639584,-0.01582508,-0.0022168783,-0.0053060884,-0.01399767,-0.0057302364,-0.004115357,0.006378273,-0.0018724574,0.0074886917,0.00085853273,-0.002166443,4.1026215e-05,0.00095360604,0.0032994498,0.011402025,0.0001527014,-0.0035873062,-0.011831569,0.0062360154,-0.0041695475,0.0023773052,-0.00039575895,0.0073027816
